Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option 1 Name,Option 1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
paksitani-khel,Pakistani Khel,<p><strong>Book Title:</strong> Pakistani Khel</p><p><strong>Urdu Title:</strong> پاکستانی کھیل</p><p><strong>Author:</strong> Khalid Mehmood Asim</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Khalid Mehmood Asim,,Books,"General Knowledge, Sports",true,Title,Default Title,KW-KHA-0455,400,shopify,100,deny,manual,400,500,true,false,,https://media.bookcorner.shop/uploads/5e1b1bd9542a01578834905.jpg,1,Pakistani Khel,false,,,,,g,,,,,active
ijazadat-ki-tarikh,Ijazadat ki Tarikh,<p><strong>Book Title:</strong> Ijazadat ki Tarikh</p><p><strong>Urdu Title:</strong> ایجادات کی تاریخ</p><p><strong>Author:</strong> Yasir Jawad</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Yasir Jawad,,Books,General Knowledge,true,Title,Default Title,KW-YAS-0456,400,shopify,100,deny,manual,650,800,true,false,,https://media.bookcorner.shop/uploads/5e1b1cf3cdcb61578835187.jpg,1,Ijazadat ki Tarikh,false,,,,,g,,,,,active
lafzon-ki-talash,Lafzon Ki Talash,<p><strong>Book Title:</strong> Lafzon Ki Talash</p><p><strong>Urdu Title:</strong> لفظوں کی تلاش</p><p><strong>Author:</strong> Unknown Author</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Unknown Author,,Books,General Knowledge,true,Title,Default Title,KW-UNK-0457,400,shopify,100,deny,manual,600,750,true,false,,https://media.bookcorner.shop/uploads/5e2ff63726a6e1580201527.jpg,1,Lafzon Ki Talash,false,,,,,g,,,,,active
general-knowledge-urdu-books-set,General Knowledge Urdu Books Set,<p><strong>Book Title:</strong> General Knowledge Urdu Books Set</p><p><strong>Urdu Title:</strong> معلومات عامہ پر چار کتب</p><p><strong>Author:</strong> Zahid Hussain Anjum</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Zahid Hussain Anjum,,Books,"General Knowledge, CSS / PMS",true,Title,Default Title,KW-ZAH-0458,400,shopify,100,deny,manual,3000,3750,true,false,,https://media.bookcorner.shop/uploads/5e6f34e0c2d9a1584346336.jpg,1,General Knowledge Urdu Books Set,false,,,,,g,,,,,active
encyclopedia-general-knowledge-aalmi-maloomat,Encyclopedia General Knowledge Aalmi Maloomat,<p><strong>Book Title:</strong> Encyclopedia General Knowledge Aalmi Maloomat</p><p><strong>Urdu Title:</strong> انسائیکلوپیڈیا جنرل نالج عالمی معلومات</p><p><strong>Author:</strong> Zahid Hussain Anjum</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Zahid Hussain Anjum,,Books,General Knowledge,true,Title,Default Title,KW-ZAH-0459,400,shopify,100,deny,manual,775,950,true,false,,https://media.bookcorner.shop/uploads/685689d49c42a1750501844.jpg,1,Encyclopedia General Knowledge Aalmi Maloomat,false,,,,,g,,,,,active
hayat-ul-haywan-2-vol-urdu,Hayat ul Haywan (2 Vol) Urdu,<p><strong>Book Title:</strong> Hayat ul Haywan (2 Vol) Urdu</p><p><strong>Urdu Title:</strong> حیات الحیوان - اردو - 2 جلدیں</p><p><strong>Author:</strong> Allama Muhammad Kamaluddin Dameeri</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Allama Muhammad Kamaluddin Dameeri,,Books,General Knowledge,true,Title,Default Title,KW-ALL-0460,400,shopify,100,deny,manual,4000,5000,true,false,,https://media.bookcorner.shop/uploads/60ed474a8c79b1626163018.jpg,1,Hayat ul Haywan (2 Vol) Urdu,false,,,,,g,,,,,active
ajayb-ul-makhlooqat,Ajayb ul Makhlooqat,<p><strong>Book Title:</strong> Ajayb ul Makhlooqat</p><p><strong>Urdu Title:</strong> عجائب المخلوقات</p><p><strong>Author:</strong> Amaduddin Zakariya Qazwini</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Amaduddin Zakariya Qazwini,,Books,General Knowledge,true,Title,Default Title,KW-AMA-0461,400,shopify,100,deny,manual,1400,1750,true,false,,https://media.bookcorner.shop/uploads/5eba4eecd712f1589268204.jpg,1,Ajayb ul Makhlooqat,false,,,,,g,,,,,active
issb-tests-guide,ISSB Tests Guide,<p><strong>Book Title:</strong> ISSB Tests Guide</p><p><strong>Urdu Title:</strong> آئی ایس ایس بی ٹیسٹ گائیڈ</p><p><strong>Author:</strong> Col (R) Tasneem Bari</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Col (R) Tasneem Bari,,Books,General Knowledge,true,Title,Default Title,KW-COL-0462,400,shopify,100,deny,manual,1800,2250,true,false,,https://media.bookcorner.shop/uploads/5ebb7bb0a99491589345200.jpg,1,ISSB Tests Guide,false,,,,,g,,,,,active
kaun-kya-hai,Kaun Kya Hai?,<p><strong>Book Title:</strong> Kaun Kya Hai?</p><p><strong>Urdu Title:</strong> کون کیا ہے؟</p><p><strong>Author:</strong> Shahid Mahmood Dogar</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Shahid Mahmood Dogar,,Books,General Knowledge,true,Title,Default Title,KW-SHA-0463,400,shopify,100,deny,manual,600,750,true,false,,https://media.bookcorner.shop/uploads/5ebb7c0a3f5521589345290.jpg,1,Kaun Kya Hai?,false,,,,,g,,,,,active
who-is-who-what-is-what,Who is Who & What is What,<p><strong>Book Title:</strong> Who is Who & What is What</p><p><strong>Author:</strong> Shahid Mahmood Dogar</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Shahid Mahmood Dogar,,Books,General Knowledge,true,Title,Default Title,KW-SHA-0464,400,shopify,100,deny,manual,1599,2000,true,false,,https://media.bookcorner.shop/uploads/5ebb7c4b48c761589345355.jpg,1,Who is Who & What is What,false,,,,,g,,,,,active
beesvin-sadi-saal-ba-saal,Beesvin Sadi Saal Ba Saal,<p><strong>Book Title:</strong> Beesvin Sadi Saal Ba Saal</p><p><strong>Urdu Title:</strong> بیسوی صدی سال بہ سال</p><p><strong>Author:</strong> Aqeel Abbas Jafri</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Aqeel Abbas Jafri,,Books,General Knowledge,true,Title,Default Title,KW-AQE-0465,400,shopify,100,deny,manual,2500,3100,true,false,,https://media.bookcorner.shop/uploads/5ee72cbe24a0e1592208574.jpg,1,Beesvin Sadi Saal Ba Saal,false,,,,,g,,,,,active
duniyaon-ki-daryaft-nizam-e-kainat,Duniyaon Ki Daryaft - Nizam e Kainat,<p><strong>Book Title:</strong> Duniyaon Ki Daryaft - Nizam e Kainat</p><p><strong>Urdu Title:</strong> دنیاؤں کی دریافت - نظام کائنات</p><p><strong>Author:</strong> Kalaam Communications</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Kalaam Communications,,Books,General Knowledge,true,Title,Default Title,KW-KAL-0466,400,shopify,100,deny,manual,2495,3100,true,false,,https://media.bookcorner.shop/uploads/5f0800c768ffb1594360007.jpg,1,Duniyaon Ki Daryaft - Nizam e Kainat,false,,,,,g,,,,,active
encyclopedia-of-professional-cooking,Encyclopedia Of Professional Cooking,<p><strong>Book Title:</strong> Encyclopedia Of Professional Cooking</p><p><strong>Urdu Title:</strong> انسائیکلو پیڈیا آف پروفیشنل ککنگ</p><p><strong>Author:</strong> Sajid Hussain Qureshi</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Sajid Hussain Qureshi,,Books,Cooking,true,Title,Default Title,KW-SAJ-0467,400,shopify,100,deny,manual,3000,3750,true,false,,https://media.bookcorner.shop/uploads/5e1ab2ce7dfcc1578808014.jpg,1,Encyclopedia Of Professional Cooking,false,,,,,g,,,,,active
punjabi-khano-ka-encyclopedia,Punjabi Khano Ka Encyclopedia,<p><strong>Book Title:</strong> Punjabi Khano Ka Encyclopedia</p><p><strong>Urdu Title:</strong> پنجابی کھانوں کا انسائیکلو پیڈیا</p><p><strong>Author:</strong> Syeda Shahana</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Syeda Shahana,,Books,Cooking,true,Title,Default Title,KW-SYE-0468,400,shopify,100,deny,manual,250,300,true,false,,https://media.bookcorner.shop/uploads/5e1ab2dacaafa1578808026.jpg,1,Punjabi Khano Ka Encyclopedia,false,,,,,g,,,,,active
kokab-khawaja-kay-muntakhib-khanay,Kokab Khawaja Kay Muntakhib Khanay,<p><strong>Book Title:</strong> Kokab Khawaja Kay Muntakhib Khanay</p><p><strong>Urdu Title:</strong> کوکب خواجہ کے منتخب کھانے</p><p><strong>Author:</strong> Kokab Khawaja</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Kokab Khawaja,,Books,Cooking,true,Title,Default Title,KW-KOK-0469,400,shopify,100,deny,manual,599,750,true,false,,https://media.bookcorner.shop/uploads/5f50e473210af1599136883.jpg,1,Kokab Khawaja Kay Muntakhib Khanay,false,,,,,g,,,,,active
zaiqoon-ki-sargam,ZAIQOON KI SARGAM,<p><strong>Book Title:</strong> ZAIQOON KI SARGAM</p><p><strong>Urdu Title:</strong> ذائقوں کی سرگم</p><p><strong>Author:</strong> ZEENAT AZRA KHAN</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,ZEENAT AZRA KHAN,,Books,Cooking,true,Title,Default Title,KW-ZEE-0470,400,shopify,100,deny,manual,1095,1350,true,false,,https://media.bookcorner.shop/uploads/69d236b8ac6411775384248.jpg,1,ZAIQOON KI SARGAM,false,,,,,g,,,,,active
101-fantastic-pasta,101 FANTASTIC PASTA,<p><strong>Book Title:</strong> 101 FANTASTIC PASTA</p><p><strong>Author:</strong> Unknown Author</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Unknown Author,,Books,Cooking,true,Title,Default Title,KW-UNK-0471,400,shopify,100,deny,manual,790,1000,true,false,,https://media.bookcorner.shop/uploads/69526d38d97b91767009592.jpg,1,101 FANTASTIC PASTA,false,,,,,g,,,,,active
kokab-cook-book-g,Kokab Cook Book,<p><strong>Book Title:</strong> Kokab Cook Book</p><p><strong>Urdu Title:</strong> کوکب کک بک</p><p><strong>Author:</strong> Kokab Khawaja</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Kokab Khawaja,,Books,Cooking,true,Title,Default Title,KW-KOK-0472,400,shopify,100,deny,manual,600,750,true,false,,https://media.bookcorner.shop/uploads/645f8d01979091683983617.jpg,1,Kokab Cook Book,false,,,,,g,,,,,active
kokab-cook-book-bachon-kay-liye,Kokab Cook Book Bachon Kay Liye,<p><strong>Book Title:</strong> Kokab Cook Book Bachon Kay Liye</p><p><strong>Urdu Title:</strong> کوکب کک بک بچوں کے لیے</p><p><strong>Author:</strong> Kokab Khawaja</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Kokab Khawaja,,Books,Cooking,true,Title,Default Title,KW-KOK-0473,400,shopify,100,deny,manual,600,750,true,false,,https://media.bookcorner.shop/uploads/645f31b00b8831683960240.jpg,1,Kokab Cook Book Bachon Kay Liye,false,,,,,g,,,,,active
my-sugar-free-baby-and-me,My Sugar Free Baby and Me,<p><strong>Book Title:</strong> My Sugar Free Baby and Me</p><p><strong>Author:</strong> Sarah Schenker</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Sarah Schenker,,Books,Cooking,true,Title,Default Title,KW-SAR-0474,400,shopify,100,deny,manual,1795,2250,true,false,,https://media.bookcorner.shop/uploads/5f5f2d891a6771600073097.jpg,1,My Sugar Free Baby and Me,false,,,,,g,,,,,active
sabzian-aur-dalain,Sabzian Aur Dalain,<p><strong>Book Title:</strong> Sabzian Aur Dalain</p><p><strong>Urdu Title:</strong> سبزیاں اور دالیں</p><p><strong>Author:</strong> Chef Zakir</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Chef Zakir,,Books,Cooking,true,Title,Default Title,KW-CHE-0475,400,shopify,100,deny,manual,165,200,true,false,,https://media.bookcorner.shop/uploads/5f50ea466e1a11599138374.jpg,1,Sabzian Aur Dalain,false,,,,,g,,,,,active
methay-aur-ice-cream,methay Aur Ice Cream,<p><strong>Book Title:</strong> methay Aur Ice Cream</p><p><strong>Urdu Title:</strong> میٹھے اور آئس کریم</p><p><strong>Author:</strong> Chef Zakir</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Chef Zakir,,Books,Cooking,true,Title,Default Title,KW-CHE-0476,400,shopify,100,deny,manual,165,200,true,false,,https://media.bookcorner.shop/uploads/5f50e9de70be51599138270.jpg,1,methay Aur Ice Cream,false,,,,,g,,,,,active
chat-patay-dahi-bhalay-aur-fruit-chat,Chat Patay Dahi Bhalay Aur Fruit Chat,<p><strong>Book Title:</strong> Chat Patay Dahi Bhalay Aur Fruit Chat</p><p><strong>Urdu Title:</strong> چٹ پٹے دہی بھلے اور فروٹ چاٹ</p><p><strong>Author:</strong> Chef Zakir</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Chef Zakir,,Books,Cooking,true,Title,Default Title,KW-CHE-0477,400,shopify,100,deny,manual,165,200,true,false,,https://media.bookcorner.shop/uploads/5f50e94b67b661599138123.jpg,1,Chat Patay Dahi Bhalay Aur Fruit Chat,false,,,,,g,,,,,active
prathay-achar-aur-chatnian,Prathay Achar Aur Chatnian,<p><strong>Book Title:</strong> Prathay Achar Aur Chatnian</p><p><strong>Urdu Title:</strong> پراٹھے اچار اور چٹنیاں</p><p><strong>Author:</strong> Chef Zakir</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Chef Zakir,,Books,Cooking,true,Title,Default Title,KW-CHE-0478,400,shopify,100,deny,manual,165,200,true,false,,https://media.bookcorner.shop/uploads/5f50e6eccf6821599137516.jpg,1,Prathay Achar Aur Chatnian,false,,,,,g,,,,,active
chinese-cook-book,Chinese Cook Book,<p><strong>Book Title:</strong> Chinese Cook Book</p><p><strong>Urdu Title:</strong> چائنیز کک بک</p><p><strong>Author:</strong> Kokab Khawaja</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Kokab Khawaja,,Books,Cooking,true,Title,Default Title,KW-KOK-0479,400,shopify,100,deny,manual,399,500,true,false,,https://media.bookcorner.shop/uploads/5f50e660033c21599137376.jpg,1,Chinese Cook Book,false,,,,,g,,,,,active
the-delice-of-cooking-t,THE DELICE OF COOKING (T),<p><strong>Book Title:</strong> THE DELICE OF COOKING (T)</p><p><strong>Author:</strong> MARIA KHAN</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,MARIA KHAN,,Books,Cooking,true,Title,Default Title,KW-MAR-0480,400,shopify,100,deny,manual,2400,3000,true,false,,https://media.bookcorner.shop/uploads/9693527283.jpg,1,THE DELICE OF COOKING (T),false,,,,,g,,,,,active
kokab-cook-book,Kokab Cook Book (Backing),<p><strong>Book Title:</strong> Kokab Cook Book (Backing)</p><p><strong>Urdu Title:</strong> کوکب کک بک (بیکنگ)</p><p><strong>Author:</strong> Kokab Khawaja</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Kokab Khawaja,,Books,Cooking,true,Title,Default Title,KW-KOK-0481,400,shopify,100,deny,manual,600,750,true,false,,https://media.bookcorner.shop/uploads/645f30841d2101683959940.jpg,1,Kokab Cook Book (Backing),false,,,,,g,,,,,active
hansta-basta-ghar-1,Hansta Basta Ghar,<p><strong>Book Title:</strong> Hansta Basta Ghar</p><p><strong>Author:</strong> Zubeida Tariq</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Zubeida Tariq,,Books,Cooking,true,Title,Default Title,KW-ZUB-0482,400,shopify,100,deny,manual,600,750,true,false,,https://media.bookcorner.shop/uploads/5f0ae6e77a6a71594549991.jpg,1,Hansta Basta Ghar,false,,,,,g,,,,,active
hansta-basta-ghar,Hansta Basta Ghar,<p><strong>Book Title:</strong> Hansta Basta Ghar</p><p><strong>Urdu Title:</strong> ہنستا بستا گھر</p><p><strong>Author:</strong> Zubeida Tariq</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Zubeida Tariq,,Books,Cooking,true,Title,Default Title,KW-ZUB-0483,400,shopify,100,deny,manual,600,750,true,false,,https://media.bookcorner.shop/uploads/5f0ae6abdd9311594549931.jpg,1,Hansta Basta Ghar,false,,,,,g,,,,,active
zubeida-tariq-kay-kitchen-say,Zubeida Tariq Kay Kitchen Say,<p><strong>Book Title:</strong> Zubeida Tariq Kay Kitchen Say</p><p><strong>Urdu Title:</strong> زبیدہ طارق کے کچن سے</p><p><strong>Author:</strong> Zubeida Tariq</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Zubeida Tariq,,Books,Cooking,true,Title,Default Title,KW-ZUB-0484,400,shopify,100,deny,manual,600,750,true,false,,https://media.bookcorner.shop/uploads/5f0ae6940cc381594549908.jpg,1,Zubeida Tariq Kay Kitchen Say,false,,,,,g,,,,,active
zubeida-tariqs-kitchen,Zubeida Tariq's Kitchen,<p><strong>Book Title:</strong> Zubeida Tariq's Kitchen</p><p><strong>Author:</strong> Zubeida Tariq</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Zubeida Tariq,,Books,Cooking,true,Title,Default Title,KW-ZUB-0485,400,shopify,100,deny,manual,395,500,true,false,,https://media.bookcorner.shop/uploads/5f0ae63a074b91594549818.jpg,1,Zubeida Tariq's Kitchen,false,,,,,g,,,,,active
zubeida-tariq-kay-kitchen-say-nay-zaqiay,Zubeida Tariq Kay Kitchen Say Nay Zaqiay,<p><strong>Book Title:</strong> Zubeida Tariq Kay Kitchen Say Nay Zaqiay</p><p><strong>Urdu Title:</strong> زبیدہ طارق کے کچن سے نئے ذائقے</p><p><strong>Author:</strong> Zubeida Tariq</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Zubeida Tariq,,Books,Cooking,true,Title,Default Title,KW-ZUB-0486,400,shopify,100,deny,manual,600,750,true,false,,https://media.bookcorner.shop/uploads/5f0ae5904ba831594549648.jpg,1,Zubeida Tariq Kay Kitchen Say Nay Zaqiay,false,,,,,g,,,,,active
